"uid","title","year","format","barcode","imdb_id","runtime","director","watched","poster_url","box_set","genre_ids","hidden","title_da","actors"
"91","Oldboy","2003","DVD","7391970017376","tt0364569","115","Chan-wook Park","true","https://image.tmdb.org/t/p/w300/pWDtjs568ZfOTMbURQBYuT4Qxka.jpg","","Drama|Thriller|Mystery|Action","","Oldboy","최민식|유지태|강혜정|김병옥|지대한"
"92","Leon","1994","DVD","7393834134106","tt0110413","106","Luc Besson","true","https://image.tmdb.org/t/p/w300/bxB2q91nKYp8JNzqE7t7TWBVupB.jpg","","Crime|Drama|Action","","Léon","Jean Reno|Natalie Portman|Gary Oldman|Danny Aiello|Peter Appel"
"93","Phenomena","1985","DVD","5709624011670","tt0087909","105","Dario Argento","true","https://image.tmdb.org/t/p/w300/8u14C2FLMSCLIT5znmye6RovonO.jpg","","Horror|Thriller","","Phenomena","Jennifer Connelly|Daria Nicolodi|Fiore Argento|Federica Mastroianni|Fiorenza Tessari"
"94","Ring 0","2000","DVD","5023965335425","tt0235712","99","Norio Tsuruta","true","https://image.tmdb.org/t/p/w300/nuhEWlaoMD00rTDCiYxdEc7d1tD.jpg","","Horror|Thriller|Drama","","The Ring 0: Birthday","仲間由紀恵|田辺誠一|麻生久美子|田中好子|若松武史"
"95","En Verden Udenfor","1994","DVD","5709624004993","tt0111161","142","Frank Darabont","true","https://image.tmdb.org/t/p/w300/9cqNxx0GxF0bflZmeSMuL5tnGzr.jpg","","Drama|Crime","","En verden udenfor","Tim Robbins|Morgan Freeman|Bob Gunton|William Sadler|Clancy Brown"
"96","Good Will Hunting","1998","DVD","5706101542771","tt0119217","122","Gus Van Sant","true","https://image.tmdb.org/t/p/w300/z2FnLKpFi1HPO7BEJxdkv6hpJSU.jpg","","Drama","","Good Will Hunting","Matt Damon|Robin Williams|Ben Affleck|Stellan Skarsgård|Minnie Driver"
"97","Monster","2003","DVD","5706102260384","tt0340855","0","Patty Jenkins","true","https://image.tmdb.org/t/p/w300/b45yfHtLk4TSSDxOLgMLBpShner.jpg","","Crime|Drama","","Monster","Charlize Theron|Christina Ricci|Bruce Dern|Lee Tergesen|Annie Corley"
"98","Ed Wood","1994","DVD","5017188885997","tt0109707","121","Tim Burton","true","https://image.tmdb.org/t/p/w300/n8SrO3WbyuY2b6KazogqbQF348C.jpg","","Comedy|Drama|History","","Ed Wood","Johnny Depp|Martin Landau|Sarah Jessica Parker|Patricia Arquette|Jeffrey Jones"
"99","Gomorra","2008","DVD","5706102393594","tt0929425","132","Matteo Garrone","false","https://image.tmdb.org/t/p/w300/3XcCTqSovFZE5GRebJmh1kHwziw.jpg","","Drama|Crime","","Gomorra","Toni Servillo|Gianfelice Imparato|Maria Nazionale|Salvatore Cantalupo|Gigio Morra"
"100","Fear and Loathing in Las Vegas","1998","DVD","8713045201685","tt0120669","120","Terry Gilliam","false","https://image.tmdb.org/t/p/w300/tisNLcMkxryU2zxhi0PiyDFqhm0.jpg","","Adventure|Drama|Comedy","","Fear and Loathing in Las Vegas","Johnny Depp|Benicio del Toro|Tobey Maguire|Michael Lee Gogin|Larry Cedar"
"101","Scanners","1981","DVD","5709624008021","tt0081455","99","David Cronenberg","true","https://image.tmdb.org/t/p/w300/VTqLdveNXxGsIAZL5I4RliTTt7.jpg","","Sci-Fi|Horror","","Scanners","Stephen Lack|Jennifer O'Neill|Michael Ironside|Patrick McGoohan|Lawrence Dane"
"102","Blinkende Lygter","2000","DVD","5706102353246","tt0236027","109","Anders Thomas Jensen","true","https://image.tmdb.org/t/p/w300/20ApKJUi1XYri37RAH3SDIp2Ykh.jpg","","Action|Comedy|Crime","","Blinkende lygter","Søren Pilmark|Ulrich Thomsen|Mads Mikkelsen|Nikolaj Lie Kaas|Sofie Gråbøl"
"103","Prinsesse Mononoke","1997","Blu-ray","5705535059510","tt0119698","135","Hayao Miyazaki","true","https://image.tmdb.org/t/p/w300/cMYCDADoLKLbB83g4WnJegaZimC.jpg","","Adventure|Fantasy|Animation","","Prinsesse Mononoke","松田洋治|石田ゆり子|田中裕子|Kaoru Kobayashi|西村雅彥"
"104","Permanent Vacation","1980","DVD","5709624015760","tt0084488","75","Jim Jarmusch","true","https://image.tmdb.org/t/p/w300/pfHKEtzZu8xukk9ZxHZ2XtRlLhH.jpg","","Drama","","Permanent Vacation","Chris Parker|Leila Gastil|John Lurie|Richard Boes|Sara Driver"
"105","Gøgereden","1975","DVD","7321979374637","tt0073486","129","Milos Forman","true","https://image.tmdb.org/t/p/w300/kjWsMh72V6d8KRLV4EOoSJLT1H7.jpg","","Drama","","Gøgereden","Jack Nicholson|Brad Dourif|Louise Fletcher|Danny DeVito|William Redfield"
"106","De Uovervindelige","1987","DVD","7393805290060","tt0094226","115","Brian De Palma","true","https://image.tmdb.org/t/p/w300/tPq0R4jTO4Ey8ZspFaWK9wGA4Ls.jpg","","Crime|History|Thriller","","De uovervindelige","Kevin Costner|Sean Connery|Robert De Niro|Charles Martin Smith|Andy Garcia"
"107","Det Levende Slot","2004","DVD","5706102386640","tt0347149","119","Hayao Miyazaki","true","https://image.tmdb.org/t/p/w300/13kOl2v0nD2OLbVSHnHk8GUFEhO.jpg","","Fantasy|Animation|Adventure","","Det levende slot","倍賞千恵子|木村拓哉|Akihiro Miwa|我修院達也|神木隆之介"
"108","Når Vinden Rejser Sig","2013","DVD","5705535051040","tt2013293","122","Hayao Miyazaki","false","https://image.tmdb.org/t/p/w300/jfwSexzlIzaOgxP9A8bTA6t8YYb.jpg","","Animation|Drama|History|Romance","","Når vinden rejser sig","庵野秀明|Hidetoshi Nishijima|瀧本美織|西村雅彥|Stephen Alpert"
"109","Into the Mirror (Asian version)","2003","DVD","5050582270235","tt0372937","113","Seong-ho Kim","true","https://image.tmdb.org/t/p/w300/9UhqqdaAkbMuRq9oFUFPszOT2io.jpg","","Horror|Mystery|Thriller","","거울 속으로","유지태|김명민|김혜나|김명수|기주봉"
"110","Grave of the Fireflies","1988","DVD","5705535049757","tt0095327","88","Isao Takahata","false","https://image.tmdb.org/t/p/w300/k9tv1rXZbOhH7eiCk378x61kNQ1.jpg","","Animation|Drama|War","","Ildfluernes grav","辰巳努|白石綾乃|志乃原良子|山口朱美|Masayo Sakai"
"111","Black Hawk Down","2001","DVD","5706710213666","tt0265086","138","Ridley Scott","true","https://image.tmdb.org/t/p/w300/7fU5dSqKRL4XHeEUz62rCKBfYok.jpg","","Action|War|History","","Black Hawk Down","Josh Hartnett|Ewan McGregor|Tom Sizemore|Eric Bana|William Fichtner"
"112","Meet The Feebles","1989","DVD","5709624008540","tt0097858","93","Peter Jackson","true","https://image.tmdb.org/t/p/w300/31DqGazwdE9N4Y9FHC6Q4NvstuW.jpg","","Comedy|Music|Fantasy","","Meet the Feebles","Donna Akersten|Stuart Devenie|Mark Hadlow|Brian Sergent|Ross Jolly"
"113","Olsen Banden På Spanden","1969","DVD","5708758650441","tt0064755","106","Erik Balling","true","https://image.tmdb.org/t/p/w300/82bLBVTP0xliVmtezGDTy31cJRr.jpg","","Family|Comedy|Crime","","Olsen-banden på spanden","Ove Sprogøe|Morten Grunwald|Poul Bundgaard|Ghita Nørby|Peter Steen"
"114","Das Boot - Directors Cut","1981","DVD","5050582125580","tt0082096","216","Wolfgang Petersen","true","https://image.tmdb.org/t/p/w300/u8FhQPncOAkwcei2OI9orPWhV6K.jpg","","Drama|History|War","","U-båden","Jürgen Prochnow|Herbert Grönemeyer|Klaus Wennemann|Hubertus Bengsch|Martin Semmelrogge"
"115","Dark Water","2002","DVD","4895043505348","tt0308379","101","Hideo Nakata","true","https://image.tmdb.org/t/p/w300/iSq6J55RFLfwcceDKxYtMjOr1sz.jpg","","Horror|Mystery|Thriller","","Dark Water","黒木瞳|菅野莉央|小口美澪|水川あさみ|小日向文世"
"116","The Day After Tomorrow / Independence Day","1900","DVD","5707020000267","tt0000000","266","","true","","","","true","",""
"117","Fucking Åmål","1998","DVD","5706102346774","tt0150662","86","Lukas Moodysson","true","https://image.tmdb.org/t/p/w300/ek5fMfwGVTyQ0N0VXBT1VWqan3U.jpg","","Comedy|Romance|Drama","","Fucking Åmål","Alexandra Dahlström|Rebecka Liljeberg|Erica Carlson|Stefan Hörberg|Josefine Nyberg"
"118","Zodiac","2007","DVD","7321971110226","tt0443706","0","David Fincher","true","https://image.tmdb.org/t/p/w300/6YmeO4pB7XTh8P8F960O1uA14JO.jpg","","Crime|Mystery|Thriller","","Zodiac","Jake Gyllenhaal|Mark Ruffalo|Anthony Edwards|Robert Downey Jr.|Chloë Sevigny"
"119","Broken Flowers","2005","DVD","5705410659163","tt0412019","0","Jim Jarmusch","true","https://image.tmdb.org/t/p/w300/gd8JNjwgiM6ZgGm6NFAkovQWoYn.jpg","","Comedy|Drama|Mystery|Romance","","Broken Flowers","Bill Murray|Sharon Stone|Jessica Lange|Tilda Swinton|Frances Conroy"
"120","Cube","1997","DVD","5706550031543","tt0123755","87","Vincenzo Natali","true","https://image.tmdb.org/t/p/w300/x4BTjxdrOKC27FcSkBh8KPEgnum.jpg","","Thriller|Sci-Fi|Mystery","","Cube","Nicole De Boer|Nicky Guadagni|Maurice Dean Wint|David Hewlett|Andrew Miller"
"121","Hal's store kærlighed","2001","DVD","5707020229712","tt0256380","109","Bobby Farrelly","true","https://image.tmdb.org/t/p/w300/q4lZrHWTWuybb6pzMucj1c0ngCW.jpg","","Comedy|Romance|Fantasy|Drama","","Hal's store kærlighed","Jack Black|Gwyneth Paltrow|Jason Alexander|Joe Viterelli|Rene Kirby"
"122","Coraline","2009","DVD","5050582706628","tt0327597","97","Henry Selick","true","https://image.tmdb.org/t/p/w300/4jeFXQYytChdZYE9JYO7Un87IlW.jpg","","Animation|Family|Fantasy","","Coraline og den hemmelige dør","Dakota Fanning|Teri Hatcher|Jennifer Saunders|Dawn French|Keith David"
"123","Tintin og mig","2003","DVD","5706102377228","tt0378879","75","Anders Østergaard","false","https://image.tmdb.org/t/p/w300/6iq10XdTs98g6S8CSshyd1H0z1k.jpg","","Documentary","","Tintin og mig","Numa Sadoul|Harry Thompson|Michael Farr|Hergé|Raymond Leblanc"
"124","Body Of Lies","2008","DVD","5051895004456","tt0758774","123","Ridley Scott","true","https://image.tmdb.org/t/p/w300/OK0FoZV2UIYqYlIEa9NHPYe2Gl.jpg","","Action|Drama|Thriller","","Body of Lies","Leonardo DiCaprio|Russell Crowe|گلشیفته فراهانی|Mark Strong|Ali Suliman"
"125","Battle Royale","2001","DVD","5023965335326","tt0266308","109","Kinji Fukasaku","true","https://image.tmdb.org/t/p/w300/aLGKAQKgzWpJ6egyWzzC11jXBRJ.jpg","","Drama|Thriller|Action","","Battle Royale","藤原竜也|前田亜季|ビートたけし|山本太郎|安藤政信"
"126","The Virgin Suicides","1999","DVD","5706102353963","tt0159097","93","Sofia Coppola","true","https://image.tmdb.org/t/p/w300/1NCQtXPQnaHRjOZVmktA9BSM35F.jpg","","Drama|Romance","","The Virgin Suicides","Kirsten Dunst|Josh Hartnett|James Woods|Kathleen Turner|Michael Paré"
"127","Flugten Fra Hønsegården","2000","DVD","0678149094893","tt0120630","84","Peter Lord","true","https://image.tmdb.org/t/p/w300/8XgmIsbpVamdhwcNVsYzohFZTtT.jpg","","Animation|Comedy|Family","","Flugten fra hønsegården","Julia Sawalha|Mel Gibson|Imelda Staunton|Jane Horrocks|Lynn Ferguson"
"128","Direktøren for det hele","2006","DVD","5705410669179","tt0469754","99","Lars Von Trier","false","https://image.tmdb.org/t/p/w300/rwEtK0YLHLzT13uPtXyXCHoWMwR.jpg","","Comedy","","Direktøren for det hele","Jens Albinus|Peter Gantzler|Fridrik Thor Fridriksson|Benedikt Erlingsson|Iben Hjejle"
"129","Top Gun / Days of Thunder","1900","DVD","5014437966537","tt0000000","207","","true","","","","true","",""
"130","Gangs of New York","2002","DVD","7393834185108","tt0217505","167","Martin Scorsese","true","https://image.tmdb.org/t/p/w300/lemqKtcCuAano5aqrzxYiKC8kkn.jpg","","Drama|History|Crime","","Gangs of New York","Leonardo DiCaprio|Daniel Day-Lewis|Cameron Diaz|Jim Broadbent|John C. Reilly"
"131","Skyggen","2010","DVD","5706710217879","tt1139328","123","Roman Polanski","true","https://image.tmdb.org/t/p/w300/rK7m2Ba0ieXa37NaAmrx4dfRvvM.jpg","","Thriller|Mystery","","Skyggen","Ewan McGregor|Pierce Brosnan|Kim Cattrall|Olivia Williams|Tom Wilkinson"
"132","Men in Black Two Pack","1900","Blu-ray","5051162294078","tt0000000","186","","true","","","","true","",""
"133","Zappa","1982","DVD","7090001790584","tt0088445","97","Bille August","true","https://image.tmdb.org/t/p/w300/sVlxMRMdwhHxsHKBKhjvtz6jOJy.jpg","","Drama","","Zappa","Adam Tønsberg|Morten Hoff|Peter Reichhardt|Lone Lindorff|Arne Hansen"
"134","There Will Be Blood","2007","DVD","8717418135782","tt0469494","151","Paul Thomas Anderson","true","https://image.tmdb.org/t/p/w300/fa0RDkAlCec0STeMNAhPaF89q6U.jpg","","Drama","","There Will Be Blood","Daniel Day-Lewis|Paul Dano|Kevin J. O'Connor|Ciarán Hinds|Dillon Freasier"
"135","Dracula","1992","DVD","5050582138818","tt0103874","123","Francis Ford Coppola","true","https://image.tmdb.org/t/p/w300/jSxCIZXudp5q8wQO8VERGX8hRAl.jpg","","Romance|Horror","","Bram Stokers Dracula","Gary Oldman|Winona Ryder|Anthony Hopkins|Keanu Reeves|Sadie Frost"
"136","Seven","1995","DVD","5706550007371","tt0114369","122","David Fincher","true","https://image.tmdb.org/t/p/w300/191nKfP0ehp3uIvWqgPbFmI4lv9.jpg","","Crime|Mystery|Thriller","","Seven","Morgan Freeman|Brad Pitt|Gwyneth Paltrow|John Cassini|Peter Crombie"
"137","Dr. Strangelove or: How I Learned to Stop Worrying and Love the Bomb","1964","DVD","5035822003590","tt0057012","90","Stanley Kubrick","true","https://image.tmdb.org/t/p/w300/6x7MzQ6BOMlRzam1StcmPO9v61g.jpg","","Comedy|War","","Dr. Strangelove - eller Hvordan jeg lærte at glemme mine bekymringer og elske bomben","Peter Sellers|George C. Scott|Sterling Hayden|Keenan Wynn|Slim Pickens"
"138","The Blair Witch Project","1999","DVD","5708758293136","tt0185937","78","Daniel Myrick","true","https://image.tmdb.org/t/p/w300/9050VGrYjYrEjpOvDZVAngLbg1f.jpg","","Horror|Mystery","","The Blair Witch Project","Rei Hance|Joshua Leonard|Michael C. Williams|Bob Griffin|Jim King"
"139","Da Harry mødte Sally","1989","DVD","5707020160244","tt0098635","91","Rob Reiner","true","https://image.tmdb.org/t/p/w300/rFOiFUhTMtDetqCGClC9PIgnC1P.jpg","","Comedy|Romance|Drama","","Da Harry mødte Sally","Billy Crystal|Meg Ryan|Carrie Fisher|Bruno Kirby|Steven Ford"
"140","Once Upon a Time in America","1984","DVD","5051895200155","tt0087843","220","Sergio Leone","true","https://image.tmdb.org/t/p/w300/i0enkzsL5dPeneWnjl1fCWm6L7k.jpg","","Drama|Crime","","Once Upon a Time in America","Robert De Niro|James Woods|Elizabeth McGovern|Joe Pesci|Burt Young"
"141","Forbandelsen II: The Grudge Fortsætter","2003","DVD","5050582270723","tt0367913","91","Takashi Shimizu","true","https://image.tmdb.org/t/p/w300/agI9bflzv44lVsbah2dtdkkUqoW.jpg","","Horror|Thriller","","Ju-On: The Grudge 2","酒井法子|葛山信吾|市川由衣|山本恵美|新山千春"
"142","The Man Who Wasn't There","2001","DVD","5017239191381","tt0243133","111","Joel Coen","true","https://image.tmdb.org/t/p/w300/lrCgt8NNMyFsfmXyXiSSCRXNH4u.jpg","","Crime|Drama","","The Man Who Wasn't There","Billy Bob Thornton|Frances McDormand|Michael Badalucco|James Gandolfini|Katherine Borowitz"
"143","Fargo","1996","DVD","5706102334092","tt0116282","94","Joel Coen","true","https://image.tmdb.org/t/p/w300/rt7cpEr1uP6RTZykBFhBTcRaKvG.jpg","","Crime|Drama|Thriller","","Fargo","Frances McDormand|William H. Macy|Steve Buscemi|Peter Stormare|Harve Presnell"
"144","Laputa: Slottet i himlen","1986","Blu-ray","5705535059978","tt0092067","0","Hayao Miyazaki","true","https://image.tmdb.org/t/p/w300/41XxSsJc5OrulP0m7TrrUeO2hoz.jpg","","Adventure|Fantasy|Animation|Action|Family","","Laputa - Slottet i himlen","よこざわけい子|田中真弓|寺田農|初井言榮|常田富士男"
"145","Night On Earth","1991","DVD","5709624015791","tt0102536","123","Jim Jarmusch","true","https://image.tmdb.org/t/p/w300/ktejUHCo6c8DekpOtR3uSb6oDXr.jpg","","Comedy|Drama","","Night on Earth","Winona Ryder|Gena Rowlands|Giancarlo Esposito|Armin Mueller-Stahl|Rosie Perez"
"146","Big Fish","2003","DVD","5050582246469","tt0319061","120","Tim Burton","true","https://image.tmdb.org/t/p/w300/tjK063yCgaBAluVU72rZ6PKPH2l.jpg","","Adventure|Fantasy|Drama","","Big Fish","Ewan McGregor|Albert Finney|Billy Crudup|Jessica Lange|Helena Bonham Carter"
"147","Donnie Darko","2001","DVD","5708758647281","tt0246578","108","Richard Kelly","true","https://image.tmdb.org/t/p/w300/sv7D4vlfIH25lNjQYoXzoOFCYaz.jpg","","Fantasy|Drama|Mystery","","Donnie Darko","Jake Gyllenhaal|Jena Malone|James Duval|Drew Barrymore|Beth Grant"
"148","Lilja 4-ever","2002","DVD","5706550033943","tt0300140","105","Lukas Moodysson","true","https://image.tmdb.org/t/p/w300/5i1uhvcdv2Iogx0Bb1znvUmkCvN.jpg","","Drama|Crime","","Lilja 4-ever","Оксана Акиньшина|Артем Богучарский|Ljubov Agapova|Liilia Šinkarjova|Elina Benenson"
"149","Æon Flux: The Complete Animated Collection","1995","DVD","7332431020870","tt0111873","213","Peter Chung","true","https://image.tmdb.org/t/p/w300/3745n05zXNMfWwkXMcCiF64838s.jpg","","Animation","","",""
"150","Lucky Luke - Den Syngende Tråd / Spor over Prærien","2003","DVD","5709624009752","tt0000000","50","René Goscinny","true","","","","","",""
"151","Hellraiser","1987","DVD","5709624007826","tt0093177","94","Clive Barker","true","https://image.tmdb.org/t/p/w300/3Z0oPHyLnk3Vx6ZMC1MiVwIrKhO.jpg","","Horror|Thriller","","Hellraiser","Andrew Robinson|Clare Higgins|Ashley Laurence|Oliver Smith|Sean Chapman"
"152","The Aviator","2004","DVD","5705410654373","tt0338751","163","Martin Scorsese","true","https://image.tmdb.org/t/p/w300/lx4kWcZc3o9PaNxlQpEJZM17XUI.jpg","","Drama","","The Aviator","Leonardo DiCaprio|Cate Blanchett|Kate Beckinsale|John C. Reilly|Alec Baldwin"
"153","Skønheden og Udyret","1991","DVD","8717418250423","tt0101414","91","Gary Trousdale","true","https://image.tmdb.org/t/p/w300/hUJ0UvQ5tgE2Z9WpfuduVSdiCiU.jpg","","Romance|Family|Animation|Fantasy","","Skønheden og Udyret","Paige O'Hara|Robby Benson|Richard White|Jerry Orbach|David Ogden Stiers"
"154","Pan's Labyrinth","2006","DVD","794043108877","tt0457430","119","Guillermo del Toro","true","https://image.tmdb.org/t/p/w300/z7xXihu5wHuSMWymq5VAulPVuvg.jpg","","Fantasy|Drama|War","","Pans labyrint","Ivana Baquero|Sergi López|Maribel Verdú|Doug Jones|Ariadna Gil"
"155","Evil Dead 2: Dead by Dawn","1987","DVD","5060021175151","tt0092991","81","Sam Raimi","true","https://image.tmdb.org/t/p/w300/4zqCKJVHUolGs6C5AZwAZqLWixW.jpg","","Horror|Comedy|Fantasy","","Evil Dead 2: Udrydderen","Bruce Campbell|Sarah Berry|Dan Hicks|Kassie DePaiva|Ted Raimi"
"156","Beetlejuice","1988","DVD","7321937117856","tt0094721","92","Tim Burton","true","https://image.tmdb.org/t/p/w300/nnl6OWkyPpuMm595hmAxNW3rZFn.jpg","","Fantasy|Comedy","","Beetlejuice","Alec Baldwin|Geena Davis|Winona Ryder|Catherine O'Hara|Jeffrey Jones"
"157","Motorcykel Dagbog","2003","DVD","5706550034544","tt0318462","121","Walter Salles","false","https://image.tmdb.org/t/p/w300/qz2aBYT8CAiJYvX4fRZpJ5G0Oz1.jpg","","Drama","","Diarios de motocicleta","Gael García Bernal|Rodrigo de la Serna|Mercedes Morán|Mía Maestro|Jean Pierre Noher"
"158","Children of Men","2006","DVD","5050582492491","tt0206634","105","Alfonso Cuarón","true","https://image.tmdb.org/t/p/w300/lQcXgb0fFzffnLV5WY0Q0X2WW7E.jpg","","Sci-Fi|Thriller|Action","","Children of Men","Clive Owen|Clare-Hope Ashitey|Chiwetel Ejiofor|Julianne Moore|Michael Caine"
"159","Scarface","1983","DVD","3259190305496","tt0086250","170","Brian De Palma","true","https://image.tmdb.org/t/p/w300/iQ5ztdjvteGeboxtmRdXEChJOHh.jpg","","Action|Crime|Drama","","Scarface","Al Pacino|Steven Bauer|Michelle Pfeiffer|Mary Elizabeth Mastrantonio|Robert Loggia"
"160","CKY2K","2001","DVD","730475826248","tt0362487","90","Bam Margera","true","https://image.tmdb.org/t/p/w300/bs883odXhOLEkuj1l1rWjxBfRqp.jpg","","Comedy|Documentary|Action","","CKY2K","Bam Margera|Brandon DiCamillo|Ryan Dunn|Leo Fitzpatrick|Jess Margera"
"161","Sidste Nat På Station 13","1976","DVD","5709624003705","tt0074156","87","John Carpenter","true","https://image.tmdb.org/t/p/w300/RtGDEmXbSxE8NThCCY1SXFXLLw.jpg","","Thriller|Action|Crime","","Sidste nat på station 13","Austin Stoker|Darwin Joston|Laurie Zimmer|Martin West|Tony Burton"
"162","Titanic","1997","DVD","5039036022927","tt0120338","186","James Cameron","true","https://image.tmdb.org/t/p/w300/9xjZS2rlVxm8SFx8kPC3aIGCOYQ.jpg","","Drama|Romance","","Titanic","Leonardo DiCaprio|Kate Winslet|Billy Zane|Kathy Bates|Frances Fisher"
"163","The Hills Have Eyes","2006","Blu-ray","7391772597342","tt0454841","108","Alexandre Aja","true","https://image.tmdb.org/t/p/w300/2eJL1Ccr1FN3dm9OSDwyd8uaX1b.jpg","","Horror|Thriller","","The Hills Have Eyes","Aaron Stanford|Dan Byrd|Emilie de Ravin|Vinessa Shaw|Ted Levine"
"164","Citizen Kane","1941","DVD","5050582197051","tt0033467","119","Orson Welles","true","https://image.tmdb.org/t/p/w300/sav0jxhqiH0bPr2vZFU0Kjt2nZL.jpg","","Mystery|Drama","","Den store mand","Orson Welles|Joseph Cotten|Dorothy Comingore|Ray Collins|George Coulouris"
"165","Blood Diamond","2006","DVD","085391152996","tt0450259","143","Edward Zwick","true","https://image.tmdb.org/t/p/w300/bqKNoySmI4eOjsSjJEnLj4j2HAp.jpg","","Drama|Thriller|Action","","Blood Diamond","Leonardo DiCaprio|Djimon Hounsou|Jennifer Connelly|Kagiso Kuypers|Arnold Vosloo"
"166","Dead Space: Downfall","2008","DVD","5051159232533","tt1267379","0","","true","https://image.tmdb.org/t/p/w300/w8KNXRQF9UzplokFlDrNMt0FkW7.jpg","","Animation|Horror|Sci-Fi|Thriller","","Dead Space: Downfall","Bruce Boxleitner|Grey DeLisle|Jeff Bennett|Jim Cummings|Lia Sargent"
